Catagory,Product_Code,SKU_Code,Product Title,Product Description,Selling Price (In Rs),MRP (In Rs),Quantity,Size,Color,Sleeve Length,Brand,Neckline,Prints/Patterns,Occasion,Combo,Fabric,Fabric Care,Pack Of,Type,Art Work,Stretchable,Ideal For,Generic Name,Highlight,Weight (Kg),Dimensions L x W x H (cm),Volumetric Weight (Kg),Country Of Origin,"Product HSN Code (2,4,6,8 Digits)",Style Code,Main Image Link,Sub Image Link-1,Sub Image Link-2,Sub Image Link-3,Sub Image Link-4,Sub Image Link-5,Tags ( Only for admin use )
"Tops,Tees,Tunics & Shirts",GE_12_BEGE_XL,FSTOP3052C_XL,Beige Floral Printed American Crepe Top,,485,999,10,XL,Beige,3/4 Sleeve,Galaxy Enterprises,Off Shoulder,Floral Print,Active Wear & Casual,No,American Crepe,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABvkCU5U_vGCs532eVvtIFQa/image092.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAD-Nv1pxyTd-jRY_3tdiDCva/image093.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADzhLhtYxsxLd-0bjaEdQ3Pa/image094.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACvIRsLtNazI-XuMjD0e4bca/image095.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_13_LG_S,FSTOP3062A_S,Lime Green Animal Print Tie Top,,519,1099,10,S,Lime Green,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC8MI-mN-WP3wvWnjuCt7jGa/image096.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACLD-aL-UJqvUYhVPWGVPlga/image098.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAVfU-dnRGLBI9KoStAV6yxa/image099.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACzI__i4DPITK05gBxKIfFda/image100.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_13_LG_M,FSTOP3062A_M,Lime Green Animal Print Tie Top,,519,1099,10,M,Lime Green,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC8MI-mN-WP3wvWnjuCt7jGa/image096.png?dl=0.https://www.dropbox.com/sh/boa3mi4i8orp95y/AABcVBdZorA8wv-RZpCtofZTa/image097.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACLD-aL-UJqvUYhVPWGVPlga/image098.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAVfU-dnRGLBI9KoStAV6yxa/image099.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACzI__i4DPITK05gBxKIfFda/image100.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_13_LG_L,FSTOP3062A_L,Lime Green Animal Print Tie Top,,519,1099,10,L,Lime Green,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC8MI-mN-WP3wvWnjuCt7jGa/image096.png?dl=0.https://www.dropbox.com/sh/boa3mi4i8orp95y/AABcVBdZorA8wv-RZpCtofZTa/image097.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACLD-aL-UJqvUYhVPWGVPlga/image098.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAVfU-dnRGLBI9KoStAV6yxa/image099.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACzI__i4DPITK05gBxKIfFda/image100.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_13_LG_XL,FSTOP3062A_XL,Lime Green Animal Print Tie Top,,519,1099,10,XL,Lime Green,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC8MI-mN-WP3wvWnjuCt7jGa/image096.png?dl=0.https://www.dropbox.com/sh/boa3mi4i8orp95y/AABcVBdZorA8wv-RZpCtofZTa/image097.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACLD-aL-UJqvUYhVPWGVPlga/image098.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAVfU-dnRGLBI9KoStAV6yxa/image099.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACzI__i4DPITK05gBxKIfFda/image100.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_13_PCH_S,FSTOP3062B_S,Peach Animal Print Tie Top,,519,1099,10,S,Peach,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAB4p9iDWihuVJYZpE3jm07ka/image101.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABqLTxc0kHdLm9zLButMVx6a/image102.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABGvri3OY_xjb9lBysg_DtFa/image103.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACj1lTAIJ_yYZG4QeYexDUNa/image104.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADYmiJes1-tpOSzS_XXqpyOa/image105.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_13_PCH_M,FSTOP3062B_M,Peach Animal Print Tie Top,,519,1099,10,M,Peach,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAB4p9iDWihuVJYZpE3jm07ka/image101.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABqLTxc0kHdLm9zLButMVx6a/image102.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABGvri3OY_xjb9lBysg_DtFa/image103.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACj1lTAIJ_yYZG4QeYexDUNa/image104.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADYmiJes1-tpOSzS_XXqpyOa/image105.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_13_PCH_L,FSTOP3062B_L,Peach Animal Print Tie Top,,519,1099,10,L,Peach,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAB4p9iDWihuVJYZpE3jm07ka/image101.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABqLTxc0kHdLm9zLButMVx6a/image102.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABGvri3OY_xjb9lBysg_DtFa/image103.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACj1lTAIJ_yYZG4QeYexDUNa/image104.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADYmiJes1-tpOSzS_XXqpyOa/image105.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_13_PCH_XL,FSTOP3062B_XL,Peach Animal Print Tie Top,,519,1099,10,XL,Peach,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAB4p9iDWihuVJYZpE3jm07ka/image101.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABqLTxc0kHdLm9zLButMVx6a/image102.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABGvri3OY_xjb9lBysg_DtFa/image103.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACj1lTAIJ_yYZG4QeYexDUNa/image104.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADYmiJes1-tpOSzS_XXqpyOa/image105.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_13_BEGE_S,FSTOP3062C_S,Beige Animal Print Tie Top,,519,1099,10,S,Beige,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABVEk2b7ej5B5SIFub-S0E1a/image106.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABCuJFUkVEIidTxHa2At4Q6a/image107.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAA7AEMgKthiQUDA5OgZtOSZa/image108.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADdF8a6JCBAvHKQ68PYH41Ra/image109.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAphDO0d3GLiYyf7oWMaeM6a/image110.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_13_BEGE_M,FSTOP3062C_M,Beige Animal Print Tie Top,,519,1099,10,M,Beige,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABVEk2b7ej5B5SIFub-S0E1a/image106.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABCuJFUkVEIidTxHa2At4Q6a/image107.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAA7AEMgKthiQUDA5OgZtOSZa/image108.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADdF8a6JCBAvHKQ68PYH41Ra/image109.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAphDO0d3GLiYyf7oWMaeM6a/image110.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_13_BEGE_L,FSTOP3062C_L,Beige Animal Print Tie Top,,519,1099,10,L,Beige,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABVEk2b7ej5B5SIFub-S0E1a/image106.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABCuJFUkVEIidTxHa2At4Q6a/image107.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAA7AEMgKthiQUDA5OgZtOSZa/image108.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADdF8a6JCBAvHKQ68PYH41Ra/image109.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAphDO0d3GLiYyf7oWMaeM6a/image110.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_13_BEGE_XL,FSTOP3062C_XL,Beige Animal Print Tie Top,,519,1099,10,XL,Beige,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABVEk2b7ej5B5SIFub-S0E1a/image106.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABCuJFUkVEIidTxHa2At4Q6a/image107.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAA7AEMgKthiQUDA5OgZtOSZa/image108.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADdF8a6JCBAvHKQ68PYH41Ra/image109.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAphDO0d3GLiYyf7oWMaeM6a/image110.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_13_SB_S,FSTOP3062D_S,Sky Blue Animal Print Tie Top,,519,1099,10,S,Sky Blue,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADoah2SSqUicKwpeRYQmetca/image111.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADsjTvGmlVCqPhyRVU-l8i8a/image112.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADiFUi0f4r9xd40lFVMoH8fa/image113.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABsK7FkglNLPhuER97oL7T8a/image114.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABdXMKboJn7F1exBvXjycuda/image115.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_13_SB_M,FSTOP3062D_M,Sky Blue Animal Print Tie Top,,519,1099,10,M,Sky Blue,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADoah2SSqUicKwpeRYQmetca/image111.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADsjTvGmlVCqPhyRVU-l8i8a/image112.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADiFUi0f4r9xd40lFVMoH8fa/image113.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABsK7FkglNLPhuER97oL7T8a/image114.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABdXMKboJn7F1exBvXjycuda/image115.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_13_SB_L,FSTOP3062D_L,Sky Blue Animal Print Tie Top,,519,1099,10,L,Sky Blue,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADoah2SSqUicKwpeRYQmetca/image111.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADsjTvGmlVCqPhyRVU-l8i8a/image112.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADiFUi0f4r9xd40lFVMoH8fa/image113.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABsK7FkglNLPhuER97oL7T8a/image114.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABdXMKboJn7F1exBvXjycuda/image115.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_13_SB_XL,FSTOP3062D_XL,Sky Blue Animal Print Tie Top,,519,1099,10,XL,Sky Blue,Full Sleeve,Galaxy Enterprises,Tie Up,Animal Printed,Active Wear & Casual,No,,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADoah2SSqUicKwpeRYQmetca/image111.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADsjTvGmlVCqPhyRVU-l8i8a/image112.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADiFUi0f4r9xd40lFVMoH8fa/image113.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABsK7FkglNLPhuER97oL7T8a/image114.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABdXMKboJn7F1exBvXjycuda/image115.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_14_RED_S,FSTOP3060A_S,Red Pearl Beaded Summercool Top,,529,1099,10,S,Red,Bell Sleeve,Galaxy Enterprises,Round Neck,Solid,Active Wear & Casual,No,Beaded,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACjAKiKpAD2iMvmkqC-ODMLa/image116.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABsmAX8TvU69oqET0ztBU7Ra/image117.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC0Ldq--z1RAP6lasuWBltWa/image118.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAHK3FseiE59nnc8oHIT60fa/image119.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_14_RED_M,FSTOP3060A_M,Red Pearl Beaded Summercool Top,,529,1099,10,M,Red,Bell Sleeve,Galaxy Enterprises,Round Neck,Solid,Active Wear & Casual,No,Beaded,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACjAKiKpAD2iMvmkqC-ODMLa/image116.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABsmAX8TvU69oqET0ztBU7Ra/image117.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC0Ldq--z1RAP6lasuWBltWa/image118.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAHK3FseiE59nnc8oHIT60fa/image119.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_14_RED_L,FSTOP3060A_L,Red Pearl Beaded Summercool Top,,529,1099,10,L,Red,Bell Sleeve,Galaxy Enterprises,Round Neck,Solid,Active Wear & Casual,No,Beaded,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACjAKiKpAD2iMvmkqC-ODMLa/image116.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABsmAX8TvU69oqET0ztBU7Ra/image117.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC0Ldq--z1RAP6lasuWBltWa/image118.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAHK3FseiE59nnc8oHIT60fa/image119.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_14_RED_XL,FSTOP3060A_XL,Red Pearl Beaded Summercool Top,,529,1099,10,XL,Red,Bell Sleeve,Galaxy Enterprises,Round Neck,Solid,Active Wear & Casual,No,Beaded,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACjAKiKpAD2iMvmkqC-ODMLa/image116.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABsmAX8TvU69oqET0ztBU7Ra/image117.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC0Ldq--z1RAP6lasuWBltWa/image118.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAHK3FseiE59nnc8oHIT60fa/image119.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_16_OG_S,FSTOP3026E_S,Olive Green Color Moss Crepe Bell Sleevee Top,,480,999,10,S,Olive Green,Bell Sleeve,Galaxy Enterprises,Round Neck,Solid,Active Wear & Casual,No,Moss Crepe,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACSj_8UQ0MwAUKkLN5yMuQga/image129.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAY5Fnm39z5LaiLpB_c4YU6a/image130.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADRrA0MIaU5Qdn7frwBh1n6a/image131.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAClAecGKrWEEvmTdBr4bQrja/image132.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABF8htmEpCuEPetqlFFmjZMa/image133.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_16_OG_M,FSTOP3026E_M,Olive Green Color Moss Crepe Bell Sleevee Top,,480,999,10,M,Olive Green,Bell Sleeve,Galaxy Enterprises,Round Neck,Solid,Active Wear & Casual,No,Moss Crepe,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACSj_8UQ0MwAUKkLN5yMuQga/image129.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAY5Fnm39z5LaiLpB_c4YU6a/image130.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADRrA0MIaU5Qdn7frwBh1n6a/image131.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAClAecGKrWEEvmTdBr4bQrja/image132.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABF8htmEpCuEPetqlFFmjZMa/image133.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_16_OG_L,FSTOP3026E_L,Olive Green Color Moss Crepe Bell Sleevee Top,,480,999,10,L,Olive Green,Bell Sleeve,Galaxy Enterprises,Round Neck,Solid,Active Wear & Casual,No,Moss Crepe,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACSj_8UQ0MwAUKkLN5yMuQga/image129.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAY5Fnm39z5LaiLpB_c4YU6a/image130.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADRrA0MIaU5Qdn7frwBh1n6a/image131.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAClAecGKrWEEvmTdBr4bQrja/image132.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABF8htmEpCuEPetqlFFmjZMa/image133.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_16_OG_XL,FSTOP3026E_XL,Olive Green Color Moss Crepe Bell Sleevee Top,,480,999,10,XL,Olive Green,Bell Sleeve,Galaxy Enterprises,Round Neck,Solid,Active Wear & Casual,No,Moss Crepe,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AACSj_8UQ0MwAUKkLN5yMuQga/image129.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAY5Fnm39z5LaiLpB_c4YU6a/image130.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADRrA0MIaU5Qdn7frwBh1n6a/image131.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAClAecGKrWEEvmTdBr4bQrja/image132.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABF8htmEpCuEPetqlFFmjZMa/image133.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_17_BEGE_S,FSTOP3052A_S,Beige Summercool Printed Off Shoulder Top,,485,999,10,S,Beige,3/4 Sleeve,Galaxy Enterprises,Off Shoulder,Flower Print,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAZP8pveSkziGdYlVFhKS4Ea/image138.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABVULhNHb0Vbyqnc8eludoza/image139.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC1iM-tX-gAK-DQOqFwgB-qa/image140.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABOf0T_L9tVrGL9THmNOUQ4a/image141.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADqJB5Mg5e_dwW6AVDP_p4ea/image142.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_17_BEGE_M,FSTOP3052A_M,Beige Summercool Printed Off Shoulder Top,,485,999,10,M,Beige,3/4 Sleeve,Galaxy Enterprises,Off Shoulder,Flower Print,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAZP8pveSkziGdYlVFhKS4Ea/image138.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABVULhNHb0Vbyqnc8eludoza/image139.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC1iM-tX-gAK-DQOqFwgB-qa/image140.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABOf0T_L9tVrGL9THmNOUQ4a/image141.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADqJB5Mg5e_dwW6AVDP_p4ea/image142.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_17_BEGE_L,FSTOP3052A_L,Beige Summercool Printed Off Shoulder Top,,485,999,10,L,Beige,3/4 Sleeve,Galaxy Enterprises,Off Shoulder,Flower Print,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAZP8pveSkziGdYlVFhKS4Ea/image138.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABVULhNHb0Vbyqnc8eludoza/image139.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC1iM-tX-gAK-DQOqFwgB-qa/image140.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABOf0T_L9tVrGL9THmNOUQ4a/image141.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADqJB5Mg5e_dwW6AVDP_p4ea/image142.png?dl=0,,Bestseller
